ID,type,descr,city,suburb,year,geo
27376,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.216512 -33.877544)
27377,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21961 -33.87284)
27378,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21961 -33.87284)
27382,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.20157 -33.88901)
27383,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.20157 -33.88901)
27394,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.211768 -33.871084)
27395,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.211768 -33.871084)
27398,Drug Offences,Possession and/or use of cannabis,Sydney,NEWTOWN,2016,POINT (151.182075 -33.89459)
27399,Drug Offences,Possession and/or use of cannabis,Sydney,NEWTOWN,2016,POINT (151.182075 -33.89459)
27400,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.224311 -33.876549)
27402,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.204695 -33.873665)
27403,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.217555 -33.88579)
27404,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.217555 -33.88579)
27405,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.207388 -33.881431)
27406,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.207388 -33.881431)
27407,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.223658 -33.87382)
27408,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.223658 -33.87382)
27409,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.206357 -33.87407)
27410,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.206357 -33.87407)
27411,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.20975 -33.892135)
27412,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.20975 -33.892135)
27414,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21856 -33.8741)
27415,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21856 -33.8741)
27416,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22559 -33.86741)
27417,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22559 -33.86741)
27418,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21849 -33.87266)
27419,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21849 -33.87266)
27420,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21849 -33.87266)
27421,Drug Offences,Possession and/or use of cannabis,Sydney,CHIPPENDALE,2016,POINT (151.201434 -33.888752)
27422,Drug Offences,Possession and/or use of cannabis,Sydney,CHIPPENDALE,2016,POINT (151.201434 -33.888752)
27423,Drug Offences,Possession and/or use of cannabis,Sydney,GLEBE,2016,POINT (151.194948 -33.883833)
27424,Drug Offences,Possession and/or use of cannabis,Sydney,GLEBE,2016,POINT (151.194948 -33.883833)
27425,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.204069 -33.883292)
27453,Drug Offences,Possession and/or use of cannabis,Sydney,ULTIMO,2016,POINT (151.1949 -33.880895)
27454,Drug Offences,Possession and/or use of cannabis,Sydney,ULTIMO,2016,POINT (151.1949 -33.880895)
27455,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.208838 -33.887136)
27458,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2256 -33.86742)
27459,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2256 -33.86742)
27460,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.205825 -33.8817)
27462,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.22851 -33.88999)
27465,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.217886 -33.875216)
27466,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.217886 -33.875216)
27467,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21936 -33.874)
27468,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21936 -33.874)
27479,Drug Offences,Possession and/or use of cannabis,Sydney,GLEBE,2016,POINT (151.18767 -33.87943)
27480,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.209165 -33.893835)
27481,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.209165 -33.893835)
27487,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21849 -33.87266)
27488,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.223374 -33.874093)
28847,Theft,Steal from motor vehicle,Sydney,POTTS POINT,2014,POINT (151.2231 -33.874915)
27489,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.223374 -33.874093)
27490,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21991 -33.87153)
27491,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21991 -33.87153)
27492,Drug Offences,Possession and/or use of cannabis,Sydney,ULTIMO,2016,POINT (151.19509 -33.882878)
27493,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.219285 -33.872911)
27494,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21961 -33.87284)
27495,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21961 -33.87284)
27496,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.206955 -33.89001)
27497,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.206955 -33.89001)
27498,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.216843 -33.871105)
27499,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.216843 -33.871105)
27500,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2256 -33.86742)
27501,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2256 -33.86742)
27502,Drug Offences,Possession and/or use of cannabis,Sydney,ELIZABETH BAY,2016,POINT (151.226361 -33.873215)
27503,Drug Offences,Possession and/or use of cannabis,Sydney,ELIZABETH BAY,2016,POINT (151.226361 -33.873215)
27508,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.208251 -33.872526)
27509,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.208251 -33.872526)
27516,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.21909 -33.881605)
27517,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.21909 -33.881605)
27521,Drug Offences,Possession and/or use of cannabis,Sydney,GLEBE,2016,POINT (151.190449 -33.876056)
27522,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21856 -33.8741)
27523,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21856 -33.8741)
27524,Drug Offences,Possession and/or use of cannabis,Sydney,NEWTOWN,2016,POINT (151.181225 -33.89711)
27525,Drug Offences,Possession and/or use of cannabis,Sydney,NEWTOWN,2016,POINT (151.181225 -33.89711)
27526,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.207098 -33.875597)
27527,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.207098 -33.875597)
27528,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.207098 -33.875597)
27529,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.207098 -33.875597)
27530,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.207098 -33.875597)
27531,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.207098 -33.875597)
27533,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.207388 -33.881431)
27534,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.207388 -33.881431)
27535,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.22389 -33.89575)
27536,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.22389 -33.89575)
27537,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.223525 -33.87457)
27538,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.223525 -33.87457)
27539,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.212135 -33.886645)
27540,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.212135 -33.886645)
27547,Drug Offences,Possession and/or use of cannabis,Sydney,NEWTOWN,2016,POINT (151.183027 -33.893504)
27548,Drug Offences,Possession and/or use of cannabis,Sydney,NEWTOWN,2016,POINT (151.183027 -33.893504)
27549,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.221849 -33.87942)
27550,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.221849 -33.87942)
27551,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.223312 -33.889993)
27554,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.22389 -33.89575)
27555,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.22389 -33.89575)
27558,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20562 -33.86509)
27559,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20562 -33.86509)
27560,Drug Offences,Possession and/or use of cannabis,Sydney,NEWTOWN,2016,POINT (151.18002 -33.89645)
27561,Drug Offences,Possession and/or use of cannabis,Sydney,NEWTOWN,2016,POINT (151.18002 -33.89645)
27562,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.204371 -33.870982)
27563,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.22346 -33.891154)
27564,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.22346 -33.891154)
27565,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.22346 -33.891154)
27566,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.22346 -33.891154)
27571,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20701 -33.87296)
27572,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.223312 -33.889993)
27573,Drug Offences,Possession and/or use of cannabis,Sydney,MOORE PARK,2016,POINT (151.223312 -33.889993)
27575,Drug Offences,Possession and/or use of cannabis,Sydney,ULTIMO,2016,POINT (151.201646 -33.881246)
27576,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.206545 -33.888625)
27577,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.215169 -33.879317)
27578,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.215169 -33.879317)
27579,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.215169 -33.879317)
27580,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.22088 -33.87502)
27581,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.22088 -33.87502)
27582,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.219285 -33.872911)
27583,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.21219 -33.880645)
27584,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.21219 -33.880645)
27587,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.215836 -33.891911)
27592,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.224432 -33.873659)
27593,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.224432 -33.873659)
27595,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21849 -33.87266)
27596,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21849 -33.87266)
27599,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2256 -33.86742)
27600,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2256 -33.86742)
27601,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.222295 -33.874895)
27602,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.222295 -33.874895)
27603,Drug Offences,Possession and/or use of cannabis,Sydney,ERSKINEVILLE,2016,POINT (151.189569 -33.904751)
27604,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.874915)
27605,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.874915)
27606,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.2231 -33.874915)
27607,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.223597 -33.874108)
27608,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.223597 -33.874108)
27624,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.22161 -33.87743)
27625,Drug Offences,Possession and/or use of cannabis,Sydney,DARLINGHURST,2016,POINT (151.22161 -33.87743)
27626,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22441 -33.86898)
27627,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.22441 -33.86898)
27628,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.210889 -33.876418)
27629,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.210889 -33.876418)
27630,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20945 -33.87685)
27631,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.20945 -33.87685)
27632,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.215168 -33.885852)
27633,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.215168 -33.885852)
27634,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.198963 -33.891731)
27635,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.198963 -33.891731)
27642,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.206545 -33.888625)
27643,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.206545 -33.888625)
27644,Drug Offences,Possession and/or use of cannabis,Sydney,ALEXANDRIA,2016,POINT (151.202335 -33.905617)
27645,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.209705 -33.893565)
27646,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.209705 -33.893565)
27647,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.216853 -33.871118)
27655,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.205051 -33.881606)
27656,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.205051 -33.881606)
27657,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.209165 -33.893835)
27658,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.209165 -33.893835)
27666,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.20975 -33.89214)
27667,Drug Offences,Possession and/or use of cannabis,Sydney,REDFERN,2016,POINT (151.20975 -33.89214)
27683,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.219025 -33.870255)
27684,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.219025 -33.870255)
27685,Drug Offences,Possession and/or use of cannabis,Sydney,NEWTOWN,2016,POINT (151.18029 -33.8999)
27686,Drug Offences,Possession and/or use of cannabis,Sydney,NEWTOWN,2016,POINT (151.18029 -33.8999)
27687,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.214585 -33.889425)
27688,Drug Offences,Possession and/or use of cannabis,Sydney,SURRY HILLS,2016,POINT (151.214585 -33.889425)
27691,Drug Offences,Possession and/or use of cannabis,Sydney,ULTIMO,2016,POINT (151.196778 -33.881381)
27692,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21961 -33.87284)
27693,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21961 -33.87284)
27694,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21961 -33.87284)
27695,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.222295 -33.874895)
27696,Drug Offences,Possession and/or use of cannabis,Sydney,POTTS POINT,2016,POINT (151.222295 -33.874895)
27697,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.219285 -33.872911)
27698,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.219285 -33.872911)
27699,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21849 -33.87266)
27700,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.21849 -33.87266)
27701,Drug Offences,Possession and/or use of cannabis,Sydney,SYDNEY,2016,POINT (151.215821 -33.8721)
27705,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.2215 -33.870935)
27706,Drug Offences,Possession and/or use of cannabis,Sydney,WOOLLOOMOOLOO,2016,POINT (151.2215 -33.870935)
27707,Drug Offences,Possession and/or use of cannabis,Sydney,HAYMARKET,2016,POINT (151.20409 -33.87872)
